Datetime,Text
2016-03-22 22:40:03+00:00,RT @Reuters: Fifth person dies in Guinea Ebola flare-up http://ln.is/www.reuters.com/arti/2xqXJ via @Ma_LoJ
2016-03-22 22:39:00+00:00,N'oublions pas les bonnes nouvelles ! La fin du virus Ebola en Afrique de l'Ouest devrait être à la Une aussi. http://www.lesechos.fr/journal20160318/lec1_derniere/021774883464-sierra-leone-fin-officielle-de-la-crise-ebola-selon-loms-1208004.php#
2016-03-22 22:38:54+00:00,#NAME?
2016-03-22 22:38:34+00:00,Casi muero viendo una peli de chinos y romanos con @ironiCat_kuro puro ebola
2016-03-22 22:37:16+00:00,"Guinée : au moins cinq morts depuis la résurgence d’Ebola, le pays en alerte http://faceafrique.com/guinee-au-moins-cinq-morts-depuis-la-resurgence-debola-le-pays-en-alerte/"
2016-03-22 22:37:07+00:00,alertarojanot: #URGENTE ; Olvídate de zika y ébola; un virus puede activar todas las alarmas del mundo. 22.03.201… http://fb.me/5B2v09bbx
2016-03-22 22:37:05+00:00,"Guinée : au moins cinq morts depuis la résurgence d’Ebola, le pays en alerte http://faceafrique.com/guine-au-moins-cinq-morts-depuis-la-rsurgence-drsquoebola-le-pays-en-alerte/"
2016-03-22 22:36:45+00:00,Fifth Person Dies In Guinea In New Ebola Outbreak http://ift.tt/1SgpVxM
2016-03-22 22:36:45+00:00,Villagers flee as Guinea logs fifth death in new Ebola outbreak; Liberia shuts border http://ift.tt/1RePbWr
2016-03-22 22:36:44+00:00,Liberia closes borders after Guinea announces new Ebola cases http://ift.tt/1SgpTGi
2016-03-22 22:36:24+00:00,Image: It's not easy keeping #Ebola in its box... 5th person dies in #Guinea #Ebola flare-up http://reut.rs/1UD1Y7s
2016-03-22 22:35:27+00:00,@charlotte_bnns @JujuKlauss Avc ton téléphone Qui a Ebola
2016-03-22 22:34:36+00:00,Fifth person dies in Guinea Ebola flare-up: A fifth person has died of Ebola in southeast Guinea si... http://bit.ly/1U6oyFw #AfyaKenya
2016-03-22 22:33:33+00:00,"Primero bionic , luego artpop, después el ebola y ahora esto. Diosito ya no nos envíes tragedias. "
2016-03-22 22:33:19+00:00,#Adiac Santé: au moins 5 morts dans la résurgence d'#Ebola en #Guinée selon la Coordination de lutt... http://tinyurl.com/j7e4tt7
2016-03-22 22:33:09+00:00,#PANAMÁ: El ébola se resiste a desaparecer - EntornoInteligente http://dlvr.it/Ks7Z1s
2016-03-22 22:32:58+00:00,Ebola in Guinea again.....Oh Lord not again
2016-03-22 22:32:46+00:00,Look! Better safe than sorry. Have your meth checked by the police for ebola. http://fb.me/7Qio6tarw
2016-03-22 22:32:38+00:00,#EBOLA News is out! http://ln.is/paper.li/jvalaball/p28OY Stories via @NateHey @AfricaAPPG @LMGforhealth
2016-03-22 22:32:24+00:00,Ritorna in Guinea la paura di ebola: tre nuovi morti http://www.africa-express.info/2016/03/19/ritorna-in-guinea-la-paura-di-ebola-tre-nuovi-morti/
2016-03-22 22:32:16+00:00,"#UK VOTING . #CITYOFLONDON SELECTS EM THEN YOU GET TO #ELECT EM , THATS IT NO REAL ELECTIONS.#nhs #liblabcon while #ukip #march4nhs #ebola"
2016-03-22 22:32:08+00:00,Liberia closes border with Guinea after Ebola flare-up - Conakry – Liberia on Tuesday announced that it had cl... http://ow.ly/3cJFfS
2016-03-22 22:31:43+00:00,Liberia closes border with Guinea after Ebola flare-up - Conakry – Liberia on Tuesday announced that it had cl... http://ow.ly/3cJEQt
2016-03-22 22:31:07+00:00,¡Ahora sí! OMS declaró fin del brote de ébola en Sierra Leona - http://ow.ly/ZG9XO
2016-03-22 22:31:03+00:00,"#Liberia closes borders with #Guinea as #Ebola resurges there. Information minister told Reuters: ""We are not taking any chance at all."""
2016-03-22 22:30:56+00:00,"In this talk, computational geneticist investigates how to slow down the next virus http://ow.ly/ZLKrM #ebola #virus #microbes"
2016-03-22 22:30:50+00:00,#ebola Liberia closes borders after Guinea announces new Ebola cases http://bit.ly/1ZpXzEk http://bit.ly/1uNgegw
2016-03-22 22:30:50+00:00,#ebola At least 5 dead in Guinea Ebola flare-up: health officials http://bit.ly/1ZpXzEd http://bit.ly/1uNgegw
2016-03-22 22:30:23+00:00,@realDonaldTrump if Ebola had a color it would be called trump #MakeDonaldDrumpfAgain #DumpTrump
2016-03-22 22:28:56+00:00,Global Reports on Ebola's Lessons Overlook Politics and Misplace Scrutiny: 22 Mar 2016 - New Yo... http://bit.ly/1ZpXeRZ #EbolaOutbreak
2016-03-22 22:28:26+00:00,Everyone is treating me like I have Ebola
2016-03-22 22:26:06+00:00,Au moins 5 morts dans la résurgence d'Ebola en Guinée: Cinq morts... | #kebetu #Senegal http://www.pressafrik.com/Au-moins-5-morts-dans-la-resurgence-d-Ebola-en-Guinee_a147761.html
2016-03-22 22:25:14+00:00,"@marifercorona0 @camilarojoo las 2 son un caso de diabetes con ebola jajaja, como quiera las quiero "
2016-03-22 22:25:12+00:00,Cities shape #epidemics like #Zika and the #Ebola virus in so many ways. These articles offer excellent... http://fb.me/VGvGURik
2016-03-22 22:24:46+00:00,#NAME?
2016-03-22 22:24:16+00:00,my big fat greek ebola virus 2 #springbreakforever
2016-03-22 22:23:44+00:00,#URGENTE ; Olvídate de zika y ébola; un virus puede activar todas las alarmas del mundo. 22.03.2016 #VIRUS... http://fb.me/5B2v09bbx
2016-03-22 22:23:07+00:00,narrowed my symptoms to either tonsillitis or ebola
2016-03-22 22:22:55+00:00,At least 5 dead in Guinea Ebola flare-up http://ift.tt/1Ry3VSf
2016-03-22 22:22:19+00:00,@MrFruitYT ABowlOfFruit-Ebola Fruit... Coincidence??? I don't think so!
2016-03-22 22:22:15+00:00,Opinions News • 'Why does the CDC own a patent on Ebola 'invention?'' via @233liveOnline. Full story at http://233live.com/Opinions/97866/Why+does+the+CDC+own+a+patent+on+Ebola+%27invention%3F%27.html
2016-03-22 22:22:02+00:00,"EBOLA SCAN: New #Ebola death in Guinea, study on Ebola survivors http://bit.ly/1ReNc4q"
2016-03-22 22:21:04+00:00,Villagers flee as Guinea logs fifth death in new Ebola outbreak; Liberia shuts border: A fifth person has died... http://bit.ly/1RicFIO
2016-03-22 22:19:56+00:00,Liberia closes part of border with Guinea after Ebola cases http://wpo.st/NPJO1
2016-03-22 22:19:15+00:00,@paigecaleigh god dude I can't fucking stand every body always dying of Ebola at work 
2016-03-22 22:18:55+00:00,@HelenBranswell And yet some folks think it's a good idea to use Ebola $$to fight Zika.
2016-03-22 22:18:28+00:00,Bah t'es jolie donc t'as pas l'time pr nous les microbes de ebola https://twitter.com/realnamjoon_aj/status/712402728257978368
2016-03-22 22:16:06+00:00,@stvnfield @millionzbella mdr tu bz ke ta mere la povre elle a ébola la chienne
2016-03-22 22:15:58+00:00,Now 5 #Ebola deaths in past few days -- a setback. What should the next President do to fight pandemics? . 
2016-03-22 22:15:54+00:00,#NAME?
2016-03-22 22:15:11+00:00,Star Wars Episode VII The Force Awakens 2015 1080p BluRay x264-Replica Cc @PeterCarcass @Huargo @houdeniro
2016-03-22 22:13:51+00:00,@hopeflw @CIePrenom en plus j'ai Ebola actuellement c'est contagieux donc fais gaffe
2016-03-22 22:13:39+00:00,Scientists have warned that humans should brace for the emergence of a new virus that could be deadlier than Ebola … 
2016-03-22 22:12:54+00:00,"So apparently meth in Salina has been laced with Ebola. So just beware you meth heads, you might get more than you paid for"
2016-03-22 22:12:34+00:00,Health Workers Rush to Contain Fresh Ebola Outbreak in Guinea http://www.medscape.com/viewarticle/860591
2016-03-22 22:11:02+00:00,"Guinée : au moins cinq morts depuis la résurgence d'Ebola, le pays en alerte http://www.jeuneafrique.com/312497/societe/guinee-au-moins-cinq-morts-depuis-la-resurgence-debola-le-pays-en-alerte/"
2016-03-22 22:10:41+00:00,"Global Reports on Ebola's Lessons Overlook Politics and Misplace Scrutiny: 22 Mar 2016 - New York, March 23, 2... http://wxhm.a.boysofts.com/1OrJ"
2016-03-22 22:10:41+00:00,Fifth Person Dies as Ebola Comes Back to Guinea: A fifth person has died of Ebola in southeast Guinea since Ma... http://wxhm.a.boysofts.com/1OrI
2016-03-22 22:09:24+00:00,#NAME?
2016-03-22 22:08:38+00:00,"Scientists have warned that humans should brace for the emergence of a new virus that could be deadlier than Ebola Virus Disease (EVD), Sev…"
2016-03-22 22:08:31+00:00,Ebola: Liberia schließt Grenze zu Guinea wegen Ebola-Fällen - ZEIT ONLINE: ZEIT ONLINEEbola: Li... http://bit.ly/1ZpTOPe #Drogerieamade
2016-03-22 22:06:52+00:00,North Korea accuses US of spreading Ebola and choosing Africa as a http://fb.me/7celVwGJd
2016-03-22 22:06:38+00:00,"""Fifth person dies in Guinea Ebola flare-up"" - http://www.reuters.com/article/idUSKCN0WO2T1"
2016-03-22 22:05:54+00:00,Take a look at our new article - Fifth person dies in Guinea Ebola flare-up
2016-03-22 22:05:11+00:00,Villagers flee as Guinea logs fifth death in new Ebola outbreak; Liberia shuts border http://jtim.es/ZPcty
2016-03-22 22:04:30+00:00,"sali a andar en bici y ahora me pica la garganta, tengo fiebre, mononucleosis, ebola, todo junto"
2016-03-22 22:04:00+00:00,Japan News Paper- Villagers flee as Guinea logs fifth death in new Ebola outbreak; Liberia shuts border http://bit.ly/1Ri8Hjn
2016-03-22 22:03:45+00:00,Villagers flee as Guinea logs fifth death in new Ebola outbreak; Liberia shuts border http://ift.tt/1LF6a3H
2016-03-22 22:03:38+00:00,Definitivamente este es el Ebola del Mundo Entero. Cero fanatismos definitivamente #NoAlTerrotismo
2016-03-22 22:02:19+00:00,"Video Oxford U lecture: Travel Medicine in the era of #Chikungunya, #Ebola, and #Zika virus http://bit.ly/22uHaDR"
2016-03-22 22:02:16+00:00,tus ortografía me da ébola #NotBlessed
2016-03-22 22:02:14+00:00,Villagers flee as Guinea logs fifth death in new Ebola outbreak; Liberia shuts border http://dlvr.it/Ks740B
2016-03-22 22:02:00+00:00,"@AJDelgado13 @seanhannity Ob-Coward,absolute Failure, NO COMMON SENSE-Immigration,Security for America,Ebola,Middle East War,Withdrawl etc!"
2016-03-22 22:01:59+00:00,"The ' Ebola Survivor ' . Sharing his personal experience. Thank you, doctor! #kentbrantly"
2016-03-22 22:01:41+00:00,Guinea monitoring 816 Ebola contacts http://www.tribuneonlineng.com/guinea-monitoring-816-ebola-contacts
2016-03-22 22:01:36+00:00,Villagers flee as Guinea logs fifth death in new Ebola outbreak; Liberia shuts border by via The Japan Times: All… http://ift.tt/22DwsHU
2016-03-22 22:00:51+00:00,Villagers flee as Guinea logs fifth death in new Ebola outbreak; Liberia shuts border: A fifth person ha... http://bit.ly/1Ri8Hjn (JPT!
2016-03-22 22:00:48+00:00,#rochdale #labour Villagers flee as Guinea logs fifth death in new Ebola outbreak; Liberia... http://bit.ly/1Ri8Hjn #middleton #heywood
2016-03-22 22:00:45+00:00,"A fifth person has died of Ebola in southeast Guinea since March 17, a health official told Reuters on Tuesday... http://bit.ly/1U6iP2h"
2016-03-22 22:00:42+00:00,Villagers flee as Guinea logs fifth death in new Ebola outbreak; Liberia shuts border: A fifth person ha... http://bit.ly/1Ri8Hjn (JPT)
2016-03-22 21:59:51+00:00,Liberia sluit grens met Guinee om nieuwe uitbraak ebola http://onieuws.nl/liberia-sluit-grens-met-guinee-om-nieuwe-uitbraak-ebola/
2016-03-22 21:59:15+00:00,"Fifth Person Dies in Guinea Ebola Resurgence: A fifth person has died of Ebola in southeast Guinea, raising co... http://nbcnews.to/1VBBPFz"
2016-03-22 21:59:14+00:00,#mlm #trumpnetwork Fifth Person Dies in Guinea Ebola Resurgence http://nbcnews.to/1VBBPFz
2016-03-22 21:58:09+00:00,Villagers flee as Guinea logs fifth death in new Ebola outbreak; Liberia shuts border |... http://ebola.trendolizer.com/2016/03/villagers-flee-as-guinea-logs-fifth-death-in-new-ebola-outbreak-liberia-shuts-border-the-japan-times.html
2016-03-22 21:57:41+00:00,#Ebola virus neutralization by protective human antibodies - http://science.sciencemag.org/content/351/6279/1343.full
2016-03-22 21:57:19+00:00,Liberia Closes Border With Guinea After Ebola Flare-up http://m.voanews.com/a/3249034.html
2016-03-22 21:57:01+00:00,816 people quarantined in #Guinea. 5th person dead. #Ebola has not been contained; it is not under control http://bit.ly/1MkAlxc #TPS
2016-03-22 21:56:23+00:00,Liberia Closes Border With Guinea After Ebola Flare-up.. Related Articles: http://bit.ly/1o4RhML
2016-03-22 21:56:19+00:00,THE SECRET BEHIND THE EBOLA EPIDERMIC HAS GONE VIRAL IN RECENT WEEKS AND THIS IS WHAT ANOTHER REGIME HAS TO... http://fb.me/29ZLXQZaS
2016-03-22 21:56:09+00:00,Fifth person dies in Guinea Ebola flare-up - Reuters UK http://buff.ly/1Uj04ct
2016-03-22 21:55:43+00:00,"#Ebola Ended #FGM in #SierraLeone, but Now It's Back | VICE News https://news.vice.com/article/ebola-ended-fgm-in-sierra-leone-but-now-its-back"
2016-03-22 21:55:30+00:00,On doit prendre les mesures nécessaires contre le virus ebola. Fermons les frontières s'il le faut. Déjà 5 morts en Guinée #Sénégal #kebetu
2016-03-22 21:55:16+00:00,#NAME?
2016-03-22 21:55:09+00:00,"http://MedSupplyChain.com : .@CDCgov issues interim guidance, resources for safe care of #Ebola survivors #ahanewsnow http://dlvr.it/Ks6yS9"
2016-03-22 21:54:32+00:00,"#EbolaNews #CONAKRY, #Guinea - Another person has died of #Ebola in Macenta, South East Guinea, near Salone and... http://fb.me/86FntkYRU"
2016-03-22 21:54:03+00:00,Mercy and Harris join other children that Ebola left behind as they must come to grips with being quarantined and at risk of infection.
2016-03-22 21:51:31+00:00,COMMUNIQUÉ DE PRESSE - SITUATION DE L'ÉPIDÉMIE DE LA MALADIE À VIRUS EBOLA EN GUINEE http://fb.me/5gdNBFulK
2016-03-22 21:51:12+00:00,@cynthialderson c pas genre img qui a fait un contrat avec nash ebola ou jsp quoi
2016-03-22 21:51:00+00:00,Guinea rediscover Ebola: http://world365trend.com/?p=14101
2016-03-22 21:50:38+00:00,"""How niggas act when they think they friend got Ebola"" w/@_Shawncameron #WØLFGRÂPHIC (Vine by @iamkingvader) https://vine.co/v/OKiPuBi23jL"
2016-03-22 21:50:13+00:00,".@CDCgov issues interim guidance, resources for safe care of #Ebola survivors http://owl.li/ZP5jl #ahanewsnow"
2016-03-22 21:50:12+00:00,"Fifth Person Dies in Guinea Ebola Resurgence - A fifth person has died of Ebola in southeast Guinea, raising co... http://ow.ly/3cJAi0"
2016-03-22 21:50:11+00:00,Guinea health authorities tracking 800+ people potentially infected in latest recurrence of Ebola http://bit.ly/1LF4QxT (via @health)
2016-03-22 21:49:54+00:00,Ebola: Liberia schließt Grenze zu Guinea wegen Ebola-Fällen http://community.freie-welt.eu/de/140047/News-Portal/Nachrichten/Ebola-Liberia-schliesst-Grenze-zu-Guinea-wegen-Ebola-Faellen/
2016-03-22 21:49:39+00:00,Guinea’s health authorities are tracking over 800 people potentially infected in the latest recurrence of Ebola 
2016-03-22 21:49:34+00:00,"""Fifth Person Dies in Guinea Ebola Resurgence"" http://ift.tt/1XKXMjS #HealthNews"
2016-03-22 21:49:07+00:00,Quinta víctima mortal por el último brote de ébola en Guinea http://www.europapress.es/internacional/noticia-quinta-victima-mortal-ultimo-brote-ebola-guinea-20160322212202.html
2016-03-22 21:49:06+00:00,In Guinea treten einzelne neue #Ebola-Fälle auf. Knapp 1.000 Menschen stehen vorsorglich unter Beobachtung. (dal) http://www.zeit.de/wissen/gesundheit/2016-03/ebola-liberia-schliesst-grenze-guinea
2016-03-22 21:49:04+00:00,"Global Reports on Ebola's Lessons Overlook Politics and Misplace Scrutiny: 22 Mar 2016 - New York, March 23, 2... http://tinyurl.com/h8pxr8o"
2016-03-22 21:49:04+00:00,Fifth Person Dies as Ebola Comes Back to Guinea: A fifth person has died of Ebola in southeast Guinea since Ma... http://tinyurl.com/zgu4gg9
2016-03-22 21:49:03+00:00,Fifth person dies in Guinea Ebola flare-up: Health official: A health worker takes the temperature of people t... http://tinyurl.com/htb2ltx
2016-03-22 21:49:02+00:00,Monrovia post Ebola: The quest for clean water and youth employment http://www.urbangateway.org/news/monrovia-post-ebola-quest-clean-water-and-youth-employment
2016-03-22 21:48:16+00:00,Fifth person dies in Guinea Ebola flare-up | Reuters #Health #Ebola @warriors_mom http://mobile.reuters.com/article/newsOne/idUSKCN0WO2T1
2016-03-22 21:48:01+00:00,@FelixGraphic Je dirais même que c'est aussi Ebola et le sida
2016-03-22 21:47:50+00:00,Me tengo que vacunar una vez por semana por TRES AÑOS este ebola no se quita
2016-03-22 21:47:39+00:00,RT @Reuters: Fifth person dies in Guinea Ebola flare-up http://ln.is/www.reuters.com/arti/rW0G1 via @kuliroberts
2016-03-22 21:47:37+00:00,Meghan Trainor is the aural equivalent of ebola.
2016-03-22 21:47:35+00:00,"#Slate Au moins 5 morts dans la résurgence d'#Ebola en #Guinée, selon la Coordination de lutte contr... http://tinyurl.com/h3xc3zo"
2016-03-22 21:47:00+00:00,Anyone remember that guy ebola?
2016-03-22 21:46:34+00:00,"@emenemsey kc, ale czemu ja jestem ebolą i tego nie wyczaiłam ???"
2016-03-22 21:46:02+00:00,Quinta víctima mortal por el último brote de ébola en Guinea http://ecodiario.eleconomista.es/asia/noticias/7441328/03/16/Quinta-victima-mortal-por-el-ultimo-brote-de-ebola-en-Guinea.html vía @elecodiario
2016-03-22 21:45:14+00:00,At least 5 dead in #Guinea #Ebola flare-up: ##health officials http://goo.gl/fb/gWIWAJ #disease
2016-03-22 21:44:01+00:00,General News • 'Health Minister hot over Ebola Vaccine trial deal' via @233liveOnline. Full story at http://233live.com/General/97954/Health+Minister+hot+over+Ebola+Vaccine+trial+deal.html
2016-03-22 21:43:52+00:00,Yeah I hit it raw hope I don't catch Ebola
2016-03-22 21:43:39+00:00,"Seychelles fruit bat - Wikipedia, the free...: Fruit bats have been found to act as reservoirs for ebola virus... http://bit.ly/1VByq9N"
2016-03-22 21:42:58+00:00,The chief Epidemiologist of the Federation should address us & let's know plans our FG has in place to deal with Ebola #EradicateEbola
2016-03-22 21:42:51+00:00,The Hot Zone =/= how Ebola works. #dtlecture
2016-03-22 21:42:09+00:00,"The flow sick as shit, catch Ebola if you bit the shit"
2016-03-22 21:42:06+00:00,"Âh votre Chrétiens de Troyes là vos bâtiment ils ont le sida, Ebola, tétanos y'a tout"
2016-03-22 21:41:27+00:00,I liked a @YouTube video http://youtu.be/sRv19gkZ4E0?a The Ebola Virus Explained — How Your Body Fights For Survival
2016-03-22 21:40:42+00:00,SageLinQ #Health Fifth person dies in Guinea #Ebola flare http://www.sagelinq.com/CQJW.mp3
2016-03-22 21:40:27+00:00,"#Ébola, la historia de 2 epidemias: pánico en Occidente, 11.300 muertes en África occidental http://ow.ly/ZLAEB"
2016-03-22 21:39:45+00:00,@C11UCK @Football__Tweet that was brilliant the Ebola scare opened a lot of doors for Big Tony Back then.
2016-03-22 21:39:08+00:00,Quinta víctima mortal por el último brote de ébola en Guinea http://hisp.tusueldo.com/1Cu6
2016-03-22 21:39:08+00:00,Quinta víctima mortal por el último brote de ébola en Guinea http://hisp.tusueldo.com/1Cu5
2016-03-22 21:39:04+00:00,UNICEF tests water at a new well completed today to help fight the recent #ebola flare up in Guinea #WorldWaterDay
2016-03-22 21:38:53+00:00,Heavy sigh: Guinea's 5th #Ebola victim in the current flare was buried without precautions. This may not end soon. 
2016-03-22 21:38:50+00:00,Fifth person dies in Guinea Ebola flare-up http://www.the-star.co.ke/news/2016/03/23/fifth-person-dies-in-guinea-ebola-flare-up_c1318347 via @TheStarKenya
