virus_type,date,country,cases,deaths,recovered,week_number,month,year
Swine Flu,2009-06-29,Indonesia,6.0,0.0,6.0,27,6,2009
Swine Flu,2009-07-01,Indonesia,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-03,Indonesia,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-06,Indonesia,12.0,0.0,12.0,28,7,2009
Swine Flu,2009-06-26,Iran,1.0,0.0,1.0,26,6,2009
Swine Flu,2009-06-29,Iran,0.0,0.0,0.0,27,6,2009
Swine Flu,2009-07-01,Iran,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-03,Iran,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-06,Iran,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-06-29,Iraq,10.0,0.0,10.0,27,6,2009
Swine Flu,2009-07-01,Iraq,1.0,0.0,1.0,27,7,2009
Swine Flu,2009-07-03,Iraq,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-06,Iraq,1.0,0.0,1.0,28,7,2009
Swine Flu,2009-05-23,Ireland,1.0,0.0,1.0,21,5,2009
Swine Flu,2009-05-25,Ireland,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-26,Ireland,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-27,Ireland,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-29,Ireland,2.0,0.0,2.0,22,5,2009
Swine Flu,2009-06-01,Ireland,1.0,0.0,1.0,23,6,2009
Swine Flu,2009-06-03,Ireland,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-05,Ireland,4.0,0.0,4.0,23,6,2009
Swine Flu,2009-06-08,Ireland,3.0,0.0,3.0,24,6,2009
Swine Flu,2009-06-10,Ireland,1.0,0.0,1.0,24,6,2009
Swine Flu,2009-06-11,Ireland,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-12,Ireland,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-15,Ireland,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-17,Ireland,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-19,Ireland,4.0,0.0,4.0,25,6,2009
Swine Flu,2009-06-22,Ireland,7.0,0.0,7.0,26,6,2009
Swine Flu,2009-06-24,Ireland,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-26,Ireland,6.0,0.0,6.0,26,6,2009
Swine Flu,2009-06-29,Ireland,10.0,0.0,10.0,27,6,2009
Swine Flu,2009-07-01,Ireland,2.0,0.0,2.0,27,7,2009
Swine Flu,2009-07-03,Ireland,10.0,0.0,10.0,27,7,2009
Swine Flu,2009-07-06,Ireland,23.0,0.0,23.0,28,7,2009
Swine Flu,2009-05-23,Israel,7.0,0.0,7.0,21,5,2009
Swine Flu,2009-05-25,Israel,1.0,0.0,1.0,22,5,2009
Swine Flu,2009-05-26,Israel,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-27,Israel,1.0,0.0,1.0,22,5,2009
Swine Flu,2009-05-29,Israel,2.0,0.0,2.0,22,5,2009
Swine Flu,2009-06-01,Israel,8.0,0.0,8.0,23,6,2009
Swine Flu,2009-06-03,Israel,14.0,0.0,14.0,23,6,2009
Swine Flu,2009-06-05,Israel,6.0,0.0,6.0,23,6,2009
Swine Flu,2009-06-08,Israel,15.0,0.0,15.0,24,6,2009
Swine Flu,2009-06-10,Israel,9.0,0.0,9.0,24,6,2009
Swine Flu,2009-06-11,Israel,5.0,0.0,5.0,24,6,2009
Swine Flu,2009-06-12,Israel,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-15,Israel,49.0,0.0,49.0,25,6,2009
Swine Flu,2009-06-17,Israel,35.0,0.0,35.0,25,6,2009
Swine Flu,2009-06-19,Israel,67.0,0.0,67.0,25,6,2009
Swine Flu,2009-06-22,Israel,72.0,0.0,72.0,26,6,2009
Swine Flu,2009-06-24,Israel,84.0,0.0,84.0,26,6,2009
Swine Flu,2009-06-26,Israel,30.0,0.0,30.0,26,6,2009
Swine Flu,2009-06-29,Israel,64.0,0.0,64.0,27,6,2009
Swine Flu,2009-07-01,Israel,37.0,0.0,37.0,27,7,2009
Swine Flu,2009-07-03,Israel,71.0,0.0,71.0,27,7,2009
Swine Flu,2009-07-06,Israel,104.0,0.0,104.0,28,7,2009
Swine Flu,2009-05-23,Italy,14.0,0.0,14.0,21,5,2009
Swine Flu,2009-05-25,Italy,5.0,0.0,5.0,22,5,2009
Swine Flu,2009-05-26,Italy,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-27,Italy,4.0,0.0,4.0,22,5,2009
Swine Flu,2009-05-29,Italy,3.0,0.0,3.0,22,5,2009
Swine Flu,2009-06-01,Italy,3.0,0.0,3.0,23,6,2009
Swine Flu,2009-06-03,Italy,1.0,0.0,1.0,23,6,2009
Swine Flu,2009-06-05,Italy,8.0,0.0,8.0,23,6,2009
Swine Flu,2009-06-08,Italy,12.0,0.0,12.0,24,6,2009
Swine Flu,2009-06-10,Italy,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-11,Italy,4.0,0.0,4.0,24,6,2009
Swine Flu,2009-06-12,Italy,2.0,0.0,2.0,24,6,2009
Swine Flu,2009-06-15,Italy,11.0,0.0,11.0,25,6,2009
Swine Flu,2009-06-17,Italy,5.0,0.0,5.0,25,6,2009
Swine Flu,2009-06-19,Italy,16.0,0.0,16.0,25,6,2009
Swine Flu,2009-06-22,Italy,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-24,Italy,8.0,0.0,8.0,26,6,2009
Swine Flu,2009-06-26,Italy,6.0,0.0,6.0,26,6,2009
Swine Flu,2009-06-29,Italy,10.0,0.0,10.0,27,6,2009
Swine Flu,2009-07-01,Italy,11.0,0.0,11.0,27,7,2009
Swine Flu,2009-07-03,Italy,7.0,0.0,7.0,27,7,2009
Swine Flu,2009-07-06,Italy,16.0,0.0,16.0,28,7,2009
Swine Flu,2009-06-01,Jamaica,2.0,0.0,2.0,23,6,2009
Swine Flu,2009-06-03,Jamaica,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-05,Jamaica,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-08,Jamaica,2.0,0.0,2.0,24,6,2009
Swine Flu,2009-06-10,Jamaica,3.0,0.0,3.0,24,6,2009
Swine Flu,2009-06-11,Jamaica,3.0,0.0,3.0,24,6,2009
Swine Flu,2009-06-12,Jamaica,1.0,0.0,1.0,24,6,2009
Swine Flu,2009-06-15,Jamaica,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-17,Jamaica,1.0,0.0,1.0,25,6,2009
Swine Flu,2009-06-19,Jamaica,2.0,0.0,2.0,25,6,2009
Swine Flu,2009-06-22,Jamaica,5.0,0.0,5.0,26,6,2009
Swine Flu,2009-06-24,Jamaica,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-26,Jamaica,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-29,Jamaica,2.0,0.0,2.0,27,6,2009
Swine Flu,2009-07-01,Jamaica,11.0,0.0,11.0,27,7,2009
Swine Flu,2009-07-03,Jamaica,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-06,Jamaica,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-05-23,Japan,321.0,0.0,321.0,21,5,2009
Swine Flu,2009-05-25,Japan,24.0,0.0,24.0,22,5,2009
Swine Flu,2009-05-26,Japan,5.0,0.0,5.0,22,5,2009
Swine Flu,2009-05-27,Japan,10.0,0.0,10.0,22,5,2009
Swine Flu,2009-05-29,Japan,4.0,0.0,4.0,22,5,2009
Swine Flu,2009-06-01,Japan,6.0,0.0,6.0,23,6,2009
Swine Flu,2009-06-03,Japan,15.0,0.0,15.0,23,6,2009
Swine Flu,2009-06-05,Japan,25.0,0.0,25.0,23,6,2009
Swine Flu,2009-06-08,Japan,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-10,Japan,75.0,0.0,75.0,24,6,2009
Swine Flu,2009-06-11,Japan,33.0,0.0,33.0,24,6,2009
Swine Flu,2009-06-12,Japan,31.0,0.0,31.0,24,6,2009
Swine Flu,2009-06-15,Japan,56.0,0.0,56.0,25,6,2009
Swine Flu,2009-06-17,Japan,61.0,0.0,61.0,25,6,2009
Swine Flu,2009-06-19,Japan,24.0,0.0,24.0,25,6,2009
Swine Flu,2009-06-22,Japan,160.0,0.0,160.0,26,6,2009
Swine Flu,2009-06-24,Japan,43.0,0.0,43.0,26,6,2009
Swine Flu,2009-06-26,Japan,156.0,0.0,156.0,26,6,2009
Swine Flu,2009-06-29,Japan,163.0,0.0,163.0,27,6,2009
Swine Flu,2009-07-01,Japan,54.0,0.0,54.0,27,7,2009
Swine Flu,2009-07-03,Japan,180.0,0.0,180.0,27,7,2009
Swine Flu,2009-07-06,Japan,344.0,0.0,344.0,28,7,2009
Swine Flu,2009-06-17,Jordan,2.0,0.0,2.0,25,6,2009
Swine Flu,2009-06-19,Jordan,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-22,Jordan,11.0,0.0,11.0,26,6,2009
Swine Flu,2009-06-24,Jordan,2.0,0.0,2.0,26,6,2009
Swine Flu,2009-06-26,Jordan,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-29,Jordan,3.0,0.0,3.0,27,6,2009
Swine Flu,2009-07-01,Jordan,2.0,0.0,2.0,27,7,2009
Swine Flu,2009-07-03,Jordan,2.0,0.0,2.0,27,7,2009
Swine Flu,2009-07-06,Jordan,1.0,0.0,1.0,28,7,2009
Swine Flu,2009-07-01,Kenya,1.0,0.0,1.0,27,7,2009
Swine Flu,2009-07-03,Kenya,11.0,0.0,11.0,27,7,2009
Swine Flu,2009-07-06,Kenya,3.0,0.0,3.0,28,7,2009
Swine Flu,2009-05-23,Korea,3.0,0.0,3.0,21,5,2009
Swine Flu,2009-05-25,Korea,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-26,Korea,18.0,0.0,18.0,22,5,2009
Swine Flu,2009-05-27,Korea,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-29,Korea,12.0,0.0,12.0,22,5,2009
Swine Flu,2009-06-01,Korea,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-03,Korea,8.0,0.0,8.0,23,6,2009
Swine Flu,2009-06-05,Korea,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-08,Korea,6.0,0.0,6.0,24,6,2009
Swine Flu,2009-06-10,Korea,1.0,0.0,1.0,24,6,2009
Swine Flu,2009-06-11,Korea,5.0,0.0,5.0,24,6,2009
Swine Flu,2009-06-12,Korea,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-15,Korea,12.0,0.0,12.0,25,6,2009
Swine Flu,2009-06-17,Korea,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-19,Korea,19.0,0.0,19.0,25,6,2009
Swine Flu,2009-06-22,Korea,21.0,0.0,21.0,26,6,2009
Swine Flu,2009-06-24,Korea,10.0,0.0,10.0,26,6,2009
Swine Flu,2009-06-26,Korea,27.0,0.0,27.0,26,6,2009
Swine Flu,2009-06-29,Korea,60.0,0.0,60.0,27,6,2009
Swine Flu,2009-07-01,Korea,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-03,Korea,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-06,Korea,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-05-25,Kuwait,18.0,0.0,18.0,22,5,2009
Swine Flu,2009-05-26,Kuwait,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-27,Kuwait,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-29,Kuwait,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-06-01,Kuwait,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-03,Kuwait,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-05,Kuwait,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-08,Kuwait,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-10,Kuwait,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-11,Kuwait,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-12,Kuwait,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-15,Kuwait,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-17,Kuwait,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-19,Kuwait,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-22,Kuwait,8.0,0.0,8.0,26,6,2009
Swine Flu,2009-06-24,Kuwait,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-26,Kuwait,4.0,0.0,4.0,26,6,2009
Swine Flu,2009-06-29,Kuwait,0.0,0.0,0.0,27,6,2009
Swine Flu,2009-07-01,Kuwait,4.0,0.0,4.0,27,7,2009
Swine Flu,2009-07-03,Kuwait,1.0,0.0,1.0,27,7,2009
Swine Flu,2009-07-06,Kuwait,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-06-19,Laos,1.0,0.0,1.0,25,6,2009
Swine Flu,2009-06-22,Laos,1.0,0.0,1.0,26,6,2009
Swine Flu,2009-06-24,Laos,1.0,0.0,1.0,26,6,2009
Swine Flu,2009-06-26,Laos,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-29,Laos,0.0,0.0,0.0,27,6,2009
Swine Flu,2009-07-01,Laos,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-03,Laos,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-06,Laos,2.0,0.0,2.0,28,7,2009
Swine Flu,2009-06-24,Latvia,1.0,0.0,1.0,26,6,2009
Swine Flu,2009-06-26,Latvia,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-29,Latvia,0.0,0.0,0.0,27,6,2009
Swine Flu,2009-07-01,Latvia,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-03,Latvia,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-06,Latvia,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-06-03,Lebanon,3.0,0.0,3.0,23,6,2009
Swine Flu,2009-06-05,Lebanon,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-08,Lebanon,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-10,Lebanon,5.0,0.0,5.0,24,6,2009
Swine Flu,2009-06-11,Lebanon,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-12,Lebanon,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-15,Lebanon,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-17,Lebanon,3.0,0.0,3.0,25,6,2009
Swine Flu,2009-06-19,Lebanon,1.0,0.0,1.0,25,6,2009
Swine Flu,2009-06-22,Lebanon,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-24,Lebanon,13.0,0.0,13.0,26,6,2009
Swine Flu,2009-06-26,Lebanon,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-29,Lebanon,0.0,0.0,0.0,27,6,2009
Swine Flu,2009-07-01,Lebanon,14.0,0.0,14.0,27,7,2009
Swine Flu,2009-07-03,Lebanon,8.0,0.0,8.0,27,7,2009
Swine Flu,2009-07-06,Lebanon,2.0,0.0,2.0,28,7,2009
Swine Flu,2009-07-06,Libya,1.0,0.0,1.0,28,7,2009
Swine Flu,2009-06-29,Lithuania,1.0,0.0,1.0,27,6,2009
Swine Flu,2009-07-01,Lithuania,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-03,Lithuania,2.0,0.0,2.0,27,7,2009
Swine Flu,2009-07-06,Lithuania,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-06-05,Luxembourg,1.0,0.0,1.0,23,6,2009
Swine Flu,2009-06-08,Luxembourg,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-10,Luxembourg,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-11,Luxembourg,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-12,Luxembourg,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-15,Luxembourg,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-17,Luxembourg,1.0,0.0,1.0,25,6,2009
Swine Flu,2009-06-19,Luxembourg,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-22,Luxembourg,1.0,0.0,1.0,26,6,2009
Swine Flu,2009-06-24,Luxembourg,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-26,Luxembourg,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-29,Luxembourg,1.0,0.0,1.0,27,6,2009
Swine Flu,2009-07-01,Luxembourg,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-03,Luxembourg,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-06,Luxembourg,2.0,0.0,2.0,28,7,2009
Swine Flu,2009-05-23,Malaysia,2.0,0.0,2.0,21,5,2009
Swine Flu,2009-05-25,Malaysia,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-26,Malaysia,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-27,Malaysia,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-29,Malaysia,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-06-01,Malaysia,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-03,Malaysia,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-05,Malaysia,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-08,Malaysia,3.0,0.0,3.0,24,6,2009
Swine Flu,2009-06-10,Malaysia,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-11,Malaysia,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-12,Malaysia,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-15,Malaysia,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-17,Malaysia,12.0,0.0,12.0,25,6,2009
Swine Flu,2009-06-19,Malaysia,6.0,0.0,6.0,25,6,2009
Swine Flu,2009-06-22,Malaysia,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-24,Malaysia,45.0,0.0,45.0,26,6,2009
Swine Flu,2009-06-26,Malaysia,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-29,Malaysia,44.0,0.0,44.0,27,6,2009
Swine Flu,2009-07-01,Malaysia,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-03,Malaysia,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-06,Malaysia,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-07-03,Malta,2.0,0.0,2.0,27,7,2009
Swine Flu,2009-07-06,Malta,22.0,0.0,22.0,28,7,2009
Swine Flu,2009-07-01,Mauritius,7.0,0.0,7.0,27,7,2009
Swine Flu,2009-07-06,Mauritius,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-05-23,Mexico,3892.0,75.0,3817.0,21,5,2009
Swine Flu,2009-05-25,Mexico,282.0,5.0,277.0,22,5,2009
Swine Flu,2009-05-26,Mexico,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-27,Mexico,367.0,3.0,364.0,22,5,2009
Swine Flu,2009-05-29,Mexico,369.0,2.0,367.0,22,5,2009
Swine Flu,2009-06-01,Mexico,119.0,12.0,107.0,23,6,2009
Swine Flu,2009-06-03,Mexico,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-05,Mexico,534.0,6.0,528.0,23,6,2009
Swine Flu,2009-06-08,Mexico,154.0,3.0,151.0,24,6,2009
Swine Flu,2009-06-10,Mexico,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-11,Mexico,524.0,2.0,522.0,24,6,2009
Swine Flu,2009-06-12,Mexico,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-15,Mexico,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-17,Mexico,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-19,Mexico,1383.0,5.0,1378.0,25,6,2009
Swine Flu,2009-06-22,Mexico,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-24,Mexico,223.0,2.0,221.0,26,6,2009
Swine Flu,2009-06-26,Mexico,432.0,1.0,431.0,26,6,2009
Swine Flu,2009-06-29,Mexico,0.0,0.0,0.0,27,6,2009
Swine Flu,2009-07-01,Mexico,401.0,0.0,401.0,27,7,2009
Swine Flu,2009-07-03,Mexico,1582.0,3.0,1579.0,27,7,2009
Swine Flu,2009-07-06,Mexico,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-06-29,Monaco,1.0,0.0,1.0,27,6,2009
Swine Flu,2009-06-24,Montenegro,1.0,0.0,1.0,26,6,2009
Swine Flu,2009-06-26,Montenegro,0.0,0.0,0.0,26,6,2009
Swine Flu,2009-06-29,Montenegro,0.0,0.0,0.0,27,6,2009
Swine Flu,2009-07-01,Montenegro,3.0,0.0,3.0,27,7,2009
Swine Flu,2009-07-03,Montenegro,5.0,0.0,5.0,27,7,2009
Swine Flu,2009-07-06,Montenegro,1.0,0.0,1.0,28,7,2009
Swine Flu,2009-06-15,Morocco,1.0,0.0,1.0,25,6,2009
Swine Flu,2009-06-17,Morocco,2.0,0.0,2.0,25,6,2009
Swine Flu,2009-06-19,Morocco,5.0,0.0,5.0,25,6,2009
Swine Flu,2009-06-24,Morocco,1.0,0.0,1.0,26,6,2009
Swine Flu,2009-06-26,Morocco,2.0,0.0,2.0,26,6,2009
Swine Flu,2009-06-29,Morocco,0.0,0.0,0.0,27,6,2009
Swine Flu,2009-07-01,Morocco,6.0,0.0,6.0,27,7,2009
Swine Flu,2009-07-03,Morocco,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-06,Morocco,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-06-22,Morocco*,6.0,0.0,6.0,26,6,2009
Swine Flu,2009-07-01,Myanmar,1.0,0.0,1.0,27,7,2009
Swine Flu,2009-07-03,Myanmar,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-06,Myanmar,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-06-29,Nepal,3.0,0.0,3.0,27,6,2009
Swine Flu,2009-07-01,Nepal,0.0,0.0,0.0,27,7,2009
Swine Flu,2009-07-03,Nepal,2.0,0.0,2.0,27,7,2009
Swine Flu,2009-07-06,Nepal,0.0,0.0,0.0,28,7,2009
Swine Flu,2009-05-23,Netherlands,3.0,0.0,3.0,21,5,2009
Swine Flu,2009-05-25,Netherlands,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-26,Netherlands,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-27,Netherlands,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-29,Netherlands,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-06-01,Netherlands,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-03,Netherlands,1.0,0.0,1.0,23,6,2009
Swine Flu,2009-06-05,Netherlands,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-08,Netherlands,6.0,0.0,6.0,24,6,2009
Swine Flu,2009-06-10,Netherlands,12.0,0.0,12.0,24,6,2009
Swine Flu,2009-06-11,Netherlands,8.0,0.0,8.0,24,6,2009
Swine Flu,2009-06-12,Netherlands,5.0,0.0,5.0,24,6,2009
Swine Flu,2009-06-15,Netherlands,26.0,0.0,26.0,25,6,2009
Swine Flu,2009-06-17,Netherlands,7.0,0.0,7.0,25,6,2009
Swine Flu,2009-06-19,Netherlands,23.0,0.0,23.0,25,6,2009
Swine Flu,2009-06-22,Netherlands,4.0,0.0,4.0,26,6,2009
Swine Flu,2009-06-24,Netherlands,19.0,0.0,19.0,26,6,2009
Swine Flu,2009-06-26,Netherlands,6.0,0.0,6.0,26,6,2009
Swine Flu,2009-06-29,Netherlands,2.0,0.0,2.0,27,6,2009
Swine Flu,2009-07-01,Netherlands,20.0,0.0,20.0,27,7,2009
Swine Flu,2009-07-03,Netherlands,12.0,0.0,12.0,27,7,2009
Swine Flu,2009-07-06,Netherlands,1.0,0.0,1.0,28,7,2009
Swine Flu,2009-06-17,"Netherlands, Curacao, OT",1.0,0.0,1.0,25,6,2009
Swine Flu,2009-05-23,New Zealand,9.0,0.0,9.0,21,5,2009
Swine Flu,2009-05-25,New Zealand,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-26,New Zealand,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-27,New Zealand,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-29,New Zealand,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-06-01,New Zealand,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-03,New Zealand,1.0,0.0,1.0,23,6,2009
Swine Flu,2009-06-05,New Zealand,1.0,0.0,1.0,23,6,2009
Swine Flu,2009-06-08,New Zealand,3.0,0.0,3.0,24,6,2009
Swine Flu,2009-06-10,New Zealand,9.0,0.0,9.0,24,6,2009
Swine Flu,2009-06-11,New Zealand,0.0,0.0,0.0,24,6,2009
Swine Flu,2009-06-12,New Zealand,4.0,0.0,4.0,24,6,2009
Swine Flu,2009-06-15,New Zealand,59.0,0.0,59.0,25,6,2009
Swine Flu,2009-06-17,New Zealand,41.0,0.0,41.0,25,6,2009
Swine Flu,2009-06-19,New Zealand,89.0,0.0,89.0,25,6,2009
Swine Flu,2009-06-22,New Zealand,42.0,0.0,42.0,26,6,2009
Swine Flu,2009-06-24,New Zealand,128.0,0.0,128.0,26,6,2009
Swine Flu,2009-06-26,New Zealand,67.0,0.0,67.0,26,6,2009
Swine Flu,2009-06-29,New Zealand,134.0,0.0,134.0,27,6,2009
Swine Flu,2009-07-01,New Zealand,124.0,0.0,124.0,27,7,2009
Swine Flu,2009-07-03,New Zealand,201.0,0.0,201.0,27,7,2009
Swine Flu,2009-07-06,New Zealand,147.0,3.0,144.0,28,7,2009
Swine Flu,2009-06-03,Nicaragua,1.0,0.0,1.0,23,6,2009
Swine Flu,2009-06-05,Nicaragua,4.0,0.0,4.0,23,6,2009
Swine Flu,2009-06-08,Nicaragua,13.0,0.0,13.0,24,6,2009
Swine Flu,2009-06-10,Nicaragua,11.0,0.0,11.0,24,6,2009
Swine Flu,2009-06-11,Nicaragua,16.0,0.0,16.0,24,6,2009
Swine Flu,2009-06-12,Nicaragua,11.0,0.0,11.0,24,6,2009
Swine Flu,2009-06-15,Nicaragua,0.0,0.0,0.0,25,6,2009
Swine Flu,2009-06-17,Nicaragua,62.0,0.0,62.0,25,6,2009
Swine Flu,2009-06-19,Nicaragua,26.0,0.0,26.0,25,6,2009
Swine Flu,2009-06-22,Nicaragua,45.0,0.0,45.0,26,6,2009
Swine Flu,2009-06-24,Nicaragua,31.0,0.0,31.0,26,6,2009
Swine Flu,2009-06-26,Nicaragua,45.0,0.0,45.0,26,6,2009
Swine Flu,2009-06-29,Nicaragua,12.0,0.0,12.0,27,6,2009
Swine Flu,2009-07-01,Nicaragua,16.0,0.0,16.0,27,7,2009
Swine Flu,2009-07-03,Nicaragua,15.0,0.0,15.0,27,7,2009
Swine Flu,2009-07-06,Nicaragua,13.0,0.0,13.0,28,7,2009
Swine Flu,2009-05-23,Norway,4.0,0.0,4.0,21,5,2009
Swine Flu,2009-05-25,Norway,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-26,Norway,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-27,Norway,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-05-29,Norway,0.0,0.0,0.0,22,5,2009
Swine Flu,2009-06-01,Norway,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-03,Norway,0.0,0.0,0.0,23,6,2009
Swine Flu,2009-06-05,Norway,5.0,0.0,5.0,23,6,2009
